,Catholic,Francophone,Month,Neighbourhood Name,Neighbourhood Number,No Response,Public,Quarter,Ward,Year
253,471.0,0.0,7.0,FALCONER HEIGHTS,5190.0,208.0,1391.0,3.0,Ward 9,2012.0
253,471.0,0.0,8.0,FALCONER HEIGHTS,5190.0,208.0,1391.0,3.0,Ward 9,2012.0
253,471.0,0.0,9.0,FALCONER HEIGHTS,5190.0,208.0,1391.0,3.0,Ward 9,2012.0
253,471.0,0.0,10.0,FALCONER HEIGHTS,5190.0,208.0,1391.0,4.0,Ward 9,2012.0
253,471.0,0.0,11.0,FALCONER HEIGHTS,5190.0,208.0,1391.0,4.0,Ward 9,2012.0
253,471.0,0.0,12.0,FALCONER HEIGHTS,5190.0,208.0,1391.0,4.0,Ward 9,2012.0
254,1171.0,0.0,1.0,HADDOW,5610.0,288.0,2883.0,1.0,Ward 9,2012.0
254,1171.0,0.0,2.0,HADDOW,5610.0,288.0,2883.0,1.0,Ward 9,2012.0
254,1171.0,0.0,3.0,HADDOW,5610.0,288.0,2883.0,1.0,Ward 9,2012.0
254,1171.0,0.0,4.0,HADDOW,5610.0,288.0,2883.0,2.0,Ward 9,2012.0
254,1171.0,0.0,5.0,HADDOW,5610.0,288.0,2883.0,2.0,Ward 9,2012.0
254,1171.0,0.0,6.0,HADDOW,5610.0,288.0,2883.0,2.0,Ward 9,2012.0
254,1171.0,0.0,7.0,HADDOW,5610.0,288.0,2883.0,3.0,Ward 9,2012.0
254,1171.0,0.0,8.0,HADDOW,5610.0,288.0,2883.0,3.0,Ward 9,2012.0
254,1171.0,0.0,9.0,HADDOW,5610.0,288.0,2883.0,3.0,Ward 9,2012.0
254,1171.0,0.0,10.0,HADDOW,5610.0,288.0,2883.0,4.0,Ward 9,2012.0
254,1171.0,0.0,11.0,HADDOW,5610.0,288.0,2883.0,4.0,Ward 9,2012.0
254,1171.0,0.0,12.0,HADDOW,5610.0,288.0,2883.0,4.0,Ward 9,2012.0
255,444.0,0.0,1.0,HENDERSON ESTATES,5230.0,195.0,1254.0,1.0,Ward 9,2012.0
255,444.0,0.0,2.0,HENDERSON ESTATES,5230.0,195.0,1254.0,1.0,Ward 9,2012.0
255,444.0,0.0,3.0,HENDERSON ESTATES,5230.0,195.0,1254.0,1.0,Ward 9,2012.0
255,444.0,0.0,4.0,HENDERSON ESTATES,5230.0,195.0,1254.0,2.0,Ward 9,2012.0
255,444.0,0.0,5.0,HENDERSON ESTATES,5230.0,195.0,1254.0,2.0,Ward 9,2012.0
255,444.0,0.0,6.0,HENDERSON ESTATES,5230.0,195.0,1254.0,2.0,Ward 9,2012.0
255,444.0,0.0,7.0,HENDERSON ESTATES,5230.0,195.0,1254.0,3.0,Ward 9,2012.0
255,444.0,0.0,8.0,HENDERSON ESTATES,5230.0,195.0,1254.0,3.0,Ward 9,2012.0
255,444.0,0.0,9.0,HENDERSON ESTATES,5230.0,195.0,1254.0,3.0,Ward 9,2012.0
255,444.0,0.0,10.0,HENDERSON ESTATES,5230.0,195.0,1254.0,4.0,Ward 9,2012.0
255,444.0,0.0,11.0,HENDERSON ESTATES,5230.0,195.0,1254.0,4.0,Ward 9,2012.0
255,444.0,0.0,12.0,HENDERSON ESTATES,5230.0,195.0,1254.0,4.0,Ward 9,2012.0
256,0.0,0.0,1.0,HERITAGE VALLEY AREA,5456.0,0.0,0.0,1.0,Ward 9,2012.0
256,0.0,0.0,2.0,HERITAGE VALLEY AREA,5456.0,0.0,0.0,1.0,Ward 9,2012.0
256,0.0,0.0,3.0,HERITAGE VALLEY AREA,5456.0,0.0,0.0,1.0,Ward 9,2012.0
256,0.0,0.0,4.0,HERITAGE VALLEY AREA,5456.0,0.0,0.0,2.0,Ward 9,2012.0
256,0.0,0.0,5.0,HERITAGE VALLEY AREA,5456.0,0.0,0.0,2.0,Ward 9,2012.0
256,0.0,0.0,6.0,HERITAGE VALLEY AREA,5456.0,0.0,0.0,2.0,Ward 9,2012.0
256,0.0,0.0,7.0,HERITAGE VALLEY AREA,5456.0,0.0,0.0,3.0,Ward 9,2012.0
256,0.0,0.0,8.0,HERITAGE VALLEY AREA,5456.0,0.0,0.0,3.0,Ward 9,2012.0
256,0.0,0.0,9.0,HERITAGE VALLEY AREA,5456.0,0.0,0.0,3.0,Ward 9,2012.0
256,0.0,0.0,10.0,HERITAGE VALLEY AREA,5456.0,0.0,0.0,4.0,Ward 9,2012.0
256,0.0,0.0,11.0,HERITAGE VALLEY AREA,5456.0,0.0,0.0,4.0,Ward 9,2012.0
256,0.0,0.0,12.0,HERITAGE VALLEY AREA,5456.0,0.0,0.0,4.0,Ward 9,2012.0
257,0.0,0.0,1.0,HERITAGE VALLEY AREA EAST,5461.0,0.0,0.0,1.0,Ward 9,2012.0
257,0.0,0.0,2.0,HERITAGE VALLEY AREA EAST,5461.0,0.0,0.0,1.0,Ward 9,2012.0
257,0.0,0.0,3.0,HERITAGE VALLEY AREA EAST,5461.0,0.0,0.0,1.0,Ward 9,2012.0
257,0.0,0.0,4.0,HERITAGE VALLEY AREA EAST,5461.0,0.0,0.0,2.0,Ward 9,2012.0
257,0.0,0.0,5.0,HERITAGE VALLEY AREA EAST,5461.0,0.0,0.0,2.0,Ward 9,2012.0
257,0.0,0.0,6.0,HERITAGE VALLEY AREA EAST,5461.0,0.0,0.0,2.0,Ward 9,2012.0
257,0.0,0.0,7.0,HERITAGE VALLEY AREA EAST,5461.0,0.0,0.0,3.0,Ward 9,2012.0
257,0.0,0.0,8.0,HERITAGE VALLEY AREA EAST,5461.0,0.0,0.0,3.0,Ward 9,2012.0
257,0.0,0.0,9.0,HERITAGE VALLEY AREA EAST,5461.0,0.0,0.0,3.0,Ward 9,2012.0
257,0.0,0.0,10.0,HERITAGE VALLEY AREA EAST,5461.0,0.0,0.0,4.0,Ward 9,2012.0
257,0.0,0.0,11.0,HERITAGE VALLEY AREA EAST,5461.0,0.0,0.0,4.0,Ward 9,2012.0
257,0.0,0.0,12.0,HERITAGE VALLEY AREA EAST,5461.0,0.0,0.0,4.0,Ward 9,2012.0
258,0.0,0.0,1.0,HERITAGE VALLEY TOWN CENTRE AREA,5464.0,0.0,0.0,1.0,Ward 9,2012.0
258,0.0,0.0,2.0,HERITAGE VALLEY TOWN CENTRE AREA,5464.0,0.0,0.0,1.0,Ward 9,2012.0
258,0.0,0.0,3.0,HERITAGE VALLEY TOWN CENTRE AREA,5464.0,0.0,0.0,1.0,Ward 9,2012.0
258,0.0,0.0,4.0,HERITAGE VALLEY TOWN CENTRE AREA,5464.0,0.0,0.0,2.0,Ward 9,2012.0
258,0.0,0.0,5.0,HERITAGE VALLEY TOWN CENTRE AREA,5464.0,0.0,0.0,2.0,Ward 9,2012.0
258,0.0,0.0,6.0,HERITAGE VALLEY TOWN CENTRE AREA,5464.0,0.0,0.0,2.0,Ward 9,2012.0
258,0.0,0.0,7.0,HERITAGE VALLEY TOWN CENTRE AREA,5464.0,0.0,0.0,3.0,Ward 9,2012.0
258,0.0,0.0,8.0,HERITAGE VALLEY TOWN CENTRE AREA,5464.0,0.0,0.0,3.0,Ward 9,2012.0
258,0.0,0.0,9.0,HERITAGE VALLEY TOWN CENTRE AREA,5464.0,0.0,0.0,3.0,Ward 9,2012.0
258,0.0,0.0,10.0,HERITAGE VALLEY TOWN CENTRE AREA,5464.0,0.0,0.0,4.0,Ward 9,2012.0
258,0.0,0.0,11.0,HERITAGE VALLEY TOWN CENTRE AREA,5464.0,0.0,0.0,4.0,Ward 9,2012.0
258,0.0,0.0,12.0,HERITAGE VALLEY TOWN CENTRE AREA,5464.0,0.0,0.0,4.0,Ward 9,2012.0
259,412.0,0.0,1.0,HODGSON,5620.0,242.0,2000.0,1.0,Ward 9,2012.0
259,412.0,0.0,2.0,HODGSON,5620.0,242.0,2000.0,1.0,Ward 9,2012.0
259,412.0,0.0,3.0,HODGSON,5620.0,242.0,2000.0,1.0,Ward 9,2012.0
259,412.0,0.0,4.0,HODGSON,5620.0,242.0,2000.0,2.0,Ward 9,2012.0
259,412.0,0.0,5.0,HODGSON,5620.0,242.0,2000.0,2.0,Ward 9,2012.0
259,412.0,0.0,6.0,HODGSON,5620.0,242.0,2000.0,2.0,Ward 9,2012.0
259,412.0,0.0,7.0,HODGSON,5620.0,242.0,2000.0,3.0,Ward 9,2012.0
259,412.0,0.0,8.0,HODGSON,5620.0,242.0,2000.0,3.0,Ward 9,2012.0
259,412.0,0.0,9.0,HODGSON,5620.0,242.0,2000.0,3.0,Ward 9,2012.0
259,412.0,0.0,10.0,HODGSON,5620.0,242.0,2000.0,4.0,Ward 9,2012.0
259,412.0,0.0,11.0,HODGSON,5620.0,242.0,2000.0,4.0,Ward 9,2012.0
259,412.0,0.0,12.0,HODGSON,5620.0,242.0,2000.0,4.0,Ward 9,2012.0
260,667.0,0.0,1.0,LEGER,5630.0,207.0,1690.0,1.0,Ward 9,2012.0
260,667.0,0.0,2.0,LEGER,5630.0,207.0,1690.0,1.0,Ward 9,2012.0
260,667.0,0.0,3.0,LEGER,5630.0,207.0,1690.0,1.0,Ward 9,2012.0
260,667.0,0.0,4.0,LEGER,5630.0,207.0,1690.0,2.0,Ward 9,2012.0
260,667.0,0.0,5.0,LEGER,5630.0,207.0,1690.0,2.0,Ward 9,2012.0
260,667.0,0.0,6.0,LEGER,5630.0,207.0,1690.0,2.0,Ward 9,2012.0
260,667.0,0.0,7.0,LEGER,5630.0,207.0,1690.0,3.0,Ward 9,2012.0
260,667.0,0.0,8.0,LEGER,5630.0,207.0,1690.0,3.0,Ward 9,2012.0
260,667.0,0.0,9.0,LEGER,5630.0,207.0,1690.0,3.0,Ward 9,2012.0
260,667.0,0.0,10.0,LEGER,5630.0,207.0,1690.0,4.0,Ward 9,2012.0
260,667.0,0.0,11.0,LEGER,5630.0,207.0,1690.0,4.0,Ward 9,2012.0
260,667.0,0.0,12.0,LEGER,5630.0,207.0,1690.0,4.0,Ward 9,2012.0
261,1039.0,0.0,1.0,MACEWAN,5452.0,402.0,4188.0,1.0,Ward 9,2012.0
261,1039.0,0.0,2.0,MACEWAN,5452.0,402.0,4188.0,1.0,Ward 9,2012.0
261,1039.0,0.0,3.0,MACEWAN,5452.0,402.0,4188.0,1.0,Ward 9,2012.0
261,1039.0,0.0,4.0,MACEWAN,5452.0,402.0,4188.0,2.0,Ward 9,2012.0
261,1039.0,0.0,5.0,MACEWAN,5452.0,402.0,4188.0,2.0,Ward 9,2012.0
261,1039.0,0.0,6.0,MACEWAN,5452.0,402.0,4188.0,2.0,Ward 9,2012.0
261,1039.0,0.0,7.0,MACEWAN,5452.0,402.0,4188.0,3.0,Ward 9,2012.0
261,1039.0,0.0,8.0,MACEWAN,5452.0,402.0,4188.0,3.0,Ward 9,2012.0
261,1039.0,0.0,9.0,MACEWAN,5452.0,402.0,4188.0,3.0,Ward 9,2012.0
261,1039.0,0.0,10.0,MACEWAN,5452.0,402.0,4188.0,4.0,Ward 9,2012.0
261,1039.0,0.0,11.0,MACEWAN,5452.0,402.0,4188.0,4.0,Ward 9,2012.0
261,1039.0,0.0,12.0,MACEWAN,5452.0,402.0,4188.0,4.0,Ward 9,2012.0
262,400.0,0.0,1.0,MACTAGGART,5477.0,209.0,1078.0,1.0,Ward 9,2012.0
262,400.0,0.0,2.0,MACTAGGART,5477.0,209.0,1078.0,1.0,Ward 9,2012.0
262,400.0,0.0,3.0,MACTAGGART,5477.0,209.0,1078.0,1.0,Ward 9,2012.0
262,400.0,0.0,4.0,MACTAGGART,5477.0,209.0,1078.0,2.0,Ward 9,2012.0
262,400.0,0.0,5.0,MACTAGGART,5477.0,209.0,1078.0,2.0,Ward 9,2012.0
262,400.0,0.0,6.0,MACTAGGART,5477.0,209.0,1078.0,2.0,Ward 9,2012.0
262,400.0,0.0,7.0,MACTAGGART,5477.0,209.0,1078.0,3.0,Ward 9,2012.0
262,400.0,0.0,8.0,MACTAGGART,5477.0,209.0,1078.0,3.0,Ward 9,2012.0
262,400.0,0.0,9.0,MACTAGGART,5477.0,209.0,1078.0,3.0,Ward 9,2012.0
262,400.0,0.0,10.0,MACTAGGART,5477.0,209.0,1078.0,4.0,Ward 9,2012.0
262,400.0,0.0,11.0,MACTAGGART,5477.0,209.0,1078.0,4.0,Ward 9,2012.0
262,400.0,0.0,12.0,MACTAGGART,5477.0,209.0,1078.0,4.0,Ward 9,2012.0
263,602.0,0.0,1.0,MAGRATH HEIGHTS,5476.0,308.0,1900.0,1.0,Ward 9,2012.0
263,602.0,0.0,2.0,MAGRATH HEIGHTS,5476.0,308.0,1900.0,1.0,Ward 9,2012.0
263,602.0,0.0,3.0,MAGRATH HEIGHTS,5476.0,308.0,1900.0,1.0,Ward 9,2012.0
263,602.0,0.0,4.0,MAGRATH HEIGHTS,5476.0,308.0,1900.0,2.0,Ward 9,2012.0
263,602.0,0.0,5.0,MAGRATH HEIGHTS,5476.0,308.0,1900.0,2.0,Ward 9,2012.0
263,602.0,0.0,6.0,MAGRATH HEIGHTS,5476.0,308.0,1900.0,2.0,Ward 9,2012.0
263,602.0,0.0,7.0,MAGRATH HEIGHTS,5476.0,308.0,1900.0,3.0,Ward 9,2012.0
263,602.0,0.0,8.0,MAGRATH HEIGHTS,5476.0,308.0,1900.0,3.0,Ward 9,2012.0
263,602.0,0.0,9.0,MAGRATH HEIGHTS,5476.0,308.0,1900.0,3.0,Ward 9,2012.0
263,602.0,0.0,10.0,MAGRATH HEIGHTS,5476.0,308.0,1900.0,4.0,Ward 9,2012.0
263,602.0,0.0,11.0,MAGRATH HEIGHTS,5476.0,308.0,1900.0,4.0,Ward 9,2012.0
263,602.0,0.0,12.0,MAGRATH HEIGHTS,5476.0,308.0,1900.0,4.0,Ward 9,2012.0
264,192.0,0.0,1.0,OGILVIE RIDGE,5300.0,126.0,683.0,1.0,Ward 9,2012.0
264,192.0,0.0,2.0,OGILVIE RIDGE,5300.0,126.0,683.0,1.0,Ward 9,2012.0
264,192.0,0.0,3.0,OGILVIE RIDGE,5300.0,126.0,683.0,1.0,Ward 9,2012.0
264,192.0,0.0,4.0,OGILVIE RIDGE,5300.0,126.0,683.0,2.0,Ward 9,2012.0
264,192.0,0.0,5.0,OGILVIE RIDGE,5300.0,126.0,683.0,2.0,Ward 9,2012.0
264,192.0,0.0,6.0,OGILVIE RIDGE,5300.0,126.0,683.0,2.0,Ward 9,2012.0
264,192.0,0.0,7.0,OGILVIE RIDGE,5300.0,126.0,683.0,3.0,Ward 9,2012.0
264,192.0,0.0,8.0,OGILVIE RIDGE,5300.0,126.0,683.0,3.0,Ward 9,2012.0
264,192.0,0.0,9.0,OGILVIE RIDGE,5300.0,126.0,683.0,3.0,Ward 9,2012.0
264,192.0,0.0,10.0,OGILVIE RIDGE,5300.0,126.0,683.0,4.0,Ward 9,2012.0
264,192.0,0.0,11.0,OGILVIE RIDGE,5300.0,126.0,683.0,4.0,Ward 9,2012.0
264,192.0,0.0,12.0,OGILVIE RIDGE,5300.0,126.0,683.0,4.0,Ward 9,2012.0
265,783.0,0.0,1.0,RAMSAY HEIGHTS,5340.0,126.0,2440.0,1.0,Ward 9,2012.0
265,783.0,0.0,2.0,RAMSAY HEIGHTS,5340.0,126.0,2440.0,1.0,Ward 9,2012.0
265,783.0,0.0,3.0,RAMSAY HEIGHTS,5340.0,126.0,2440.0,1.0,Ward 9,2012.0
265,783.0,0.0,4.0,RAMSAY HEIGHTS,5340.0,126.0,2440.0,2.0,Ward 9,2012.0
265,783.0,0.0,5.0,RAMSAY HEIGHTS,5340.0,126.0,2440.0,2.0,Ward 9,2012.0
265,783.0,0.0,6.0,RAMSAY HEIGHTS,5340.0,126.0,2440.0,2.0,Ward 9,2012.0
265,783.0,0.0,7.0,RAMSAY HEIGHTS,5340.0,126.0,2440.0,3.0,Ward 9,2012.0
265,783.0,0.0,8.0,RAMSAY HEIGHTS,5340.0,126.0,2440.0,3.0,Ward 9,2012.0
265,783.0,0.0,9.0,RAMSAY HEIGHTS,5340.0,126.0,2440.0,3.0,Ward 9,2012.0
265,783.0,0.0,10.0,RAMSAY HEIGHTS,5340.0,126.0,2440.0,4.0,Ward 9,2012.0
265,783.0,0.0,11.0,RAMSAY HEIGHTS,5340.0,126.0,2440.0,4.0,Ward 9,2012.0
265,783.0,0.0,12.0,RAMSAY HEIGHTS,5340.0,126.0,2440.0,4.0,Ward 9,2012.0
266,883.0,0.0,1.0,RHATIGAN RIDGE,5350.0,190.0,2179.0,1.0,Ward 9,2012.0
266,883.0,0.0,2.0,RHATIGAN RIDGE,5350.0,190.0,2179.0,1.0,Ward 9,2012.0
266,883.0,0.0,3.0,RHATIGAN RIDGE,5350.0,190.0,2179.0,1.0,Ward 9,2012.0
266,883.0,0.0,4.0,RHATIGAN RIDGE,5350.0,190.0,2179.0,2.0,Ward 9,2012.0
266,883.0,0.0,5.0,RHATIGAN RIDGE,5350.0,190.0,2179.0,2.0,Ward 9,2012.0
266,883.0,0.0,6.0,RHATIGAN RIDGE,5350.0,190.0,2179.0,2.0,Ward 9,2012.0
266,883.0,0.0,7.0,RHATIGAN RIDGE,5350.0,190.0,2179.0,3.0,Ward 9,2012.0
266,883.0,0.0,8.0,RHATIGAN RIDGE,5350.0,190.0,2179.0,3.0,Ward 9,2012.0
266,883.0,0.0,9.0,RHATIGAN RIDGE,5350.0,190.0,2179.0,3.0,Ward 9,2012.0
266,883.0,0.0,10.0,RHATIGAN RIDGE,5350.0,190.0,2179.0,4.0,Ward 9,2012.0
266,883.0,0.0,11.0,RHATIGAN RIDGE,5350.0,190.0,2179.0,4.0,Ward 9,2012.0
266,883.0,0.0,12.0,RHATIGAN RIDGE,5350.0,190.0,2179.0,4.0,Ward 9,2012.0
267,60.0,0.0,1.0,RICHFORD,5451.0,98.0,372.0,1.0,Ward 9,2012.0
267,60.0,0.0,2.0,RICHFORD,5451.0,98.0,372.0,1.0,Ward 9,2012.0
267,60.0,0.0,3.0,RICHFORD,5451.0,98.0,372.0,1.0,Ward 9,2012.0
267,60.0,0.0,4.0,RICHFORD,5451.0,98.0,372.0,2.0,Ward 9,2012.0
267,60.0,0.0,5.0,RICHFORD,5451.0,98.0,372.0,2.0,Ward 9,2012.0
267,60.0,0.0,6.0,RICHFORD,5451.0,98.0,372.0,2.0,Ward 9,2012.0
267,60.0,0.0,7.0,RICHFORD,5451.0,98.0,372.0,3.0,Ward 9,2012.0
267,60.0,0.0,8.0,RICHFORD,5451.0,98.0,372.0,3.0,Ward 9,2012.0
267,60.0,0.0,9.0,RICHFORD,5451.0,98.0,372.0,3.0,Ward 9,2012.0
267,60.0,0.0,10.0,RICHFORD,5451.0,98.0,372.0,4.0,Ward 9,2012.0
267,60.0,0.0,11.0,RICHFORD,5451.0,98.0,372.0,4.0,Ward 9,2012.0
267,60.0,0.0,12.0,RICHFORD,5451.0,98.0,372.0,4.0,Ward 9,2012.0
268,0.0,0.0,1.0,RIVER VALLEY FORT EDMONTON,5401.0,0.0,0.0,1.0,Ward 9,2012.0
268,0.0,0.0,2.0,RIVER VALLEY FORT EDMONTON,5401.0,0.0,0.0,1.0,Ward 9,2012.0
268,0.0,0.0,3.0,RIVER VALLEY FORT EDMONTON,5401.0,0.0,0.0,1.0,Ward 9,2012.0
268,0.0,0.0,4.0,RIVER VALLEY FORT EDMONTON,5401.0,0.0,0.0,2.0,Ward 9,2012.0
268,0.0,0.0,5.0,RIVER VALLEY FORT EDMONTON,5401.0,0.0,0.0,2.0,Ward 9,2012.0
268,0.0,0.0,6.0,RIVER VALLEY FORT EDMONTON,5401.0,0.0,0.0,2.0,Ward 9,2012.0
268,0.0,0.0,7.0,RIVER VALLEY FORT EDMONTON,5401.0,0.0,0.0,3.0,Ward 9,2012.0
268,0.0,0.0,8.0,RIVER VALLEY FORT EDMONTON,5401.0,0.0,0.0,3.0,Ward 9,2012.0
268,0.0,0.0,9.0,RIVER VALLEY FORT EDMONTON,5401.0,0.0,0.0,3.0,Ward 9,2012.0
268,0.0,0.0,10.0,RIVER VALLEY FORT EDMONTON,5401.0,0.0,0.0,4.0,Ward 9,2012.0
268,0.0,0.0,11.0,RIVER VALLEY FORT EDMONTON,5401.0,0.0,0.0,4.0,Ward 9,2012.0
268,0.0,0.0,12.0,RIVER VALLEY FORT EDMONTON,5401.0,0.0,0.0,4.0,Ward 9,2012.0
269,0.0,0.0,1.0,RIVER VALLEY TERWILLEGAR,5380.0,0.0,0.0,1.0,Ward 9,2012.0
269,0.0,0.0,2.0,RIVER VALLEY TERWILLEGAR,5380.0,0.0,0.0,1.0,Ward 9,2012.0
269,0.0,0.0,3.0,RIVER VALLEY TERWILLEGAR,5380.0,0.0,0.0,1.0,Ward 9,2012.0
269,0.0,0.0,4.0,RIVER VALLEY TERWILLEGAR,5380.0,0.0,0.0,2.0,Ward 9,2012.0
269,0.0,0.0,5.0,RIVER VALLEY TERWILLEGAR,5380.0,0.0,0.0,2.0,Ward 9,2012.0
269,0.0,0.0,6.0,RIVER VALLEY TERWILLEGAR,5380.0,0.0,0.0,2.0,Ward 9,2012.0
269,0.0,0.0,7.0,RIVER VALLEY TERWILLEGAR,5380.0,0.0,0.0,3.0,Ward 9,2012.0
269,0.0,0.0,8.0,RIVER VALLEY TERWILLEGAR,5380.0,0.0,0.0,3.0,Ward 9,2012.0
269,0.0,0.0,9.0,RIVER VALLEY TERWILLEGAR,5380.0,0.0,0.0,3.0,Ward 9,2012.0
269,0.0,0.0,10.0,RIVER VALLEY TERWILLEGAR,5380.0,0.0,0.0,4.0,Ward 9,2012.0
269,0.0,0.0,11.0,RIVER VALLEY TERWILLEGAR,5380.0,0.0,0.0,4.0,Ward 9,2012.0
269,0.0,0.0,12.0,RIVER VALLEY TERWILLEGAR,5380.0,0.0,0.0,4.0,Ward 9,2012.0
270,0.0,0.0,1.0,RIVER VALLEY WINDERMERE,5405.0,0.0,0.0,1.0,Ward 9,2012.0
270,0.0,0.0,2.0,RIVER VALLEY WINDERMERE,5405.0,0.0,0.0,1.0,Ward 9,2012.0
270,0.0,0.0,3.0,RIVER VALLEY WINDERMERE,5405.0,0.0,0.0,1.0,Ward 9,2012.0
270,0.0,0.0,4.0,RIVER VALLEY WINDERMERE,5405.0,0.0,0.0,2.0,Ward 9,2012.0
270,0.0,0.0,5.0,RIVER VALLEY WINDERMERE,5405.0,0.0,0.0,2.0,Ward 9,2012.0
270,0.0,0.0,6.0,RIVER VALLEY WINDERMERE,5405.0,0.0,0.0,2.0,Ward 9,2012.0
270,0.0,0.0,7.0,RIVER VALLEY WINDERMERE,5405.0,0.0,0.0,3.0,Ward 9,2012.0
270,0.0,0.0,8.0,RIVER VALLEY WINDERMERE,5405.0,0.0,0.0,3.0,Ward 9,2012.0
270,0.0,0.0,9.0,RIVER VALLEY WINDERMERE,5405.0,0.0,0.0,3.0,Ward 9,2012.0
270,0.0,0.0,10.0,RIVER VALLEY WINDERMERE,5405.0,0.0,0.0,4.0,Ward 9,2012.0
270,0.0,0.0,11.0,RIVER VALLEY WINDERMERE,5405.0,0.0,0.0,4.0,Ward 9,2012.0
270,0.0,0.0,12.0,RIVER VALLEY WINDERMERE,5405.0,0.0,0.0,4.0,Ward 9,2012.0
271,1806.0,0.0,1.0,RUTHERFORD,5454.0,1155.0,5446.0,1.0,Ward 9,2012.0
271,1806.0,0.0,2.0,RUTHERFORD,5454.0,1155.0,5446.0,1.0,Ward 9,2012.0
271,1806.0,0.0,3.0,RUTHERFORD,5454.0,1155.0,5446.0,1.0,Ward 9,2012.0
271,1806.0,0.0,4.0,RUTHERFORD,5454.0,1155.0,5446.0,2.0,Ward 9,2012.0
271,1806.0,0.0,5.0,RUTHERFORD,5454.0,1155.0,5446.0,2.0,Ward 9,2012.0
271,1806.0,0.0,6.0,RUTHERFORD,5454.0,1155.0,5446.0,2.0,Ward 9,2012.0
271,1806.0,0.0,7.0,RUTHERFORD,5454.0,1155.0,5446.0,3.0,Ward 9,2012.0
271,1806.0,0.0,8.0,RUTHERFORD,5454.0,1155.0,5446.0,3.0,Ward 9,2012.0
271,1806.0,0.0,9.0,RUTHERFORD,5454.0,1155.0,5446.0,3.0,Ward 9,2012.0
271,1806.0,0.0,10.0,RUTHERFORD,5454.0,1155.0,5446.0,4.0,Ward 9,2012.0
271,1806.0,0.0,11.0,RUTHERFORD,5454.0,1155.0,5446.0,4.0,Ward 9,2012.0
271,1806.0,0.0,12.0,RUTHERFORD,5454.0,1155.0,5446.0,4.0,Ward 9,2012.0
272,1339.0,0.0,1.0,SOUTH TERWILLEGAR,5641.0,1097.0,5096.0,1.0,Ward 9,2012.0
272,1339.0,0.0,2.0,SOUTH TERWILLEGAR,5641.0,1097.0,5096.0,1.0,Ward 9,2012.0
272,1339.0,0.0,3.0,SOUTH TERWILLEGAR,5641.0,1097.0,5096.0,1.0,Ward 9,2012.0
272,1339.0,0.0,4.0,SOUTH TERWILLEGAR,5641.0,1097.0,5096.0,2.0,Ward 9,2012.0
272,1339.0,0.0,5.0,SOUTH TERWILLEGAR,5641.0,1097.0,5096.0,2.0,Ward 9,2012.0
272,1339.0,0.0,6.0,SOUTH TERWILLEGAR,5641.0,1097.0,5096.0,2.0,Ward 9,2012.0
272,1339.0,0.0,7.0,SOUTH TERWILLEGAR,5641.0,1097.0,5096.0,3.0,Ward 9,2012.0
272,1339.0,0.0,8.0,SOUTH TERWILLEGAR,5641.0,1097.0,5096.0,3.0,Ward 9,2012.0
272,1339.0,0.0,9.0,SOUTH TERWILLEGAR,5641.0,1097.0,5096.0,3.0,Ward 9,2012.0
272,1339.0,0.0,10.0,SOUTH TERWILLEGAR,5641.0,1097.0,5096.0,4.0,Ward 9,2012.0
272,1339.0,0.0,11.0,SOUTH TERWILLEGAR,5641.0,1097.0,5096.0,4.0,Ward 9,2012.0
272,1339.0,0.0,12.0,SOUTH TERWILLEGAR,5641.0,1097.0,5096.0,4.0,Ward 9,2012.0
273,1374.0,0.0,1.0,TERWILLEGAR TOWNE,5640.0,1019.0,4234.0,1.0,Ward 9,2012.0
273,1374.0,0.0,2.0,TERWILLEGAR TOWNE,5640.0,1019.0,4234.0,1.0,Ward 9,2012.0
273,1374.0,0.0,3.0,TERWILLEGAR TOWNE,5640.0,1019.0,4234.0,1.0,Ward 9,2012.0
273,1374.0,0.0,4.0,TERWILLEGAR TOWNE,5640.0,1019.0,4234.0,2.0,Ward 9,2012.0
273,1374.0,0.0,5.0,TERWILLEGAR TOWNE,5640.0,1019.0,4234.0,2.0,Ward 9,2012.0
273,1374.0,0.0,6.0,TERWILLEGAR TOWNE,5640.0,1019.0,4234.0,2.0,Ward 9,2012.0
273,1374.0,0.0,7.0,TERWILLEGAR TOWNE,5640.0,1019.0,4234.0,3.0,Ward 9,2012.0
273,1374.0,0.0,8.0,TERWILLEGAR TOWNE,5640.0,1019.0,4234.0,3.0,Ward 9,2012.0
273,1374.0,0.0,9.0,TERWILLEGAR TOWNE,5640.0,1019.0,4234.0,3.0,Ward 9,2012.0
273,1374.0,0.0,10.0,TERWILLEGAR TOWNE,5640.0,1019.0,4234.0,4.0,Ward 9,2012.0
273,1374.0,0.0,11.0,TERWILLEGAR TOWNE,5640.0,1019.0,4234.0,4.0,Ward 9,2012.0
273,1374.0,0.0,12.0,TERWILLEGAR TOWNE,5640.0,1019.0,4234.0,4.0,Ward 9,2012.0
274,1021.0,0.0,1.0,TWIN BROOKS,5511.0,613.0,4801.0,1.0,Ward 9,2012.0
274,1021.0,0.0,2.0,TWIN BROOKS,5511.0,613.0,4801.0,1.0,Ward 9,2012.0
274,1021.0,0.0,3.0,TWIN BROOKS,5511.0,613.0,4801.0,1.0,Ward 9,2012.0
274,1021.0,0.0,4.0,TWIN BROOKS,5511.0,613.0,4801.0,2.0,Ward 9,2012.0
