,Employed 0-30 Hours,Employed 30+ Hours,Gr.10 - Gr.12,Gr.7 - Gr.9,Homemaker,Kindergarten - Gr.6,Month,Neighbourhood Name,Neighbourhood Number,No Response(Employment),Permanently Unable to Work,Post Secondary Student,Preschool,Quarter,Retired,Unemployed,Year,﻿Ward
163,140,593,55,87,55,174,11,KAMEYOSEK,6340,580,25,43,108,4,397,146,2016,WARD 11
163,140,593,55,87,55,174,12,KAMEYOSEK,6340,580,25,43,108,4,397,146,2016,WARD 11
164,31,351,14,31,31,59,1,EVERGREEN,2270,697,39,5,48,1,147,51,2016,WARD 4
164,31,351,14,31,31,59,2,EVERGREEN,2270,697,39,5,48,1,147,51,2016,WARD 4
164,31,351,14,31,31,59,3,EVERGREEN,2270,697,39,5,48,1,147,51,2016,WARD 4
164,31,351,14,31,31,59,4,EVERGREEN,2270,697,39,5,48,2,147,51,2016,WARD 4
164,31,351,14,31,31,59,5,EVERGREEN,2270,697,39,5,48,2,147,51,2016,WARD 4
164,31,351,14,31,31,59,6,EVERGREEN,2270,697,39,5,48,2,147,51,2016,WARD 4
164,31,351,14,31,31,59,7,EVERGREEN,2270,697,39,5,48,3,147,51,2016,WARD 4
164,31,351,14,31,31,59,8,EVERGREEN,2270,697,39,5,48,3,147,51,2016,WARD 4
164,31,351,14,31,31,59,9,EVERGREEN,2270,697,39,5,48,3,147,51,2016,WARD 4
164,31,351,14,31,31,59,10,EVERGREEN,2270,697,39,5,48,4,147,51,2016,WARD 4
164,31,351,14,31,31,59,11,EVERGREEN,2270,697,39,5,48,4,147,51,2016,WARD 4
164,31,351,14,31,31,59,12,EVERGREEN,2270,697,39,5,48,4,147,51,2016,WARD 4
165,0,0,0,0,0,0,1,KENNEDALE INDUSTRIAL,2380,0,0,0,0,1,0,0,2016,WARD 4
165,0,0,0,0,0,0,2,KENNEDALE INDUSTRIAL,2380,0,0,0,0,1,0,0,2016,WARD 4
165,0,0,0,0,0,0,3,KENNEDALE INDUSTRIAL,2380,0,0,0,0,1,0,0,2016,WARD 4
165,0,0,0,0,0,0,4,KENNEDALE INDUSTRIAL,2380,0,0,0,0,2,0,0,2016,WARD 4
165,0,0,0,0,0,0,5,KENNEDALE INDUSTRIAL,2380,0,0,0,0,2,0,0,2016,WARD 4
165,0,0,0,0,0,0,6,KENNEDALE INDUSTRIAL,2380,0,0,0,0,2,0,0,2016,WARD 4
165,0,0,0,0,0,0,7,KENNEDALE INDUSTRIAL,2380,0,0,0,0,3,0,0,2016,WARD 4
165,0,0,0,0,0,0,8,KENNEDALE INDUSTRIAL,2380,0,0,0,0,3,0,0,2016,WARD 4
165,0,0,0,0,0,0,9,KENNEDALE INDUSTRIAL,2380,0,0,0,0,3,0,0,2016,WARD 4
165,0,0,0,0,0,0,10,KENNEDALE INDUSTRIAL,2380,0,0,0,0,4,0,0,2016,WARD 4
165,0,0,0,0,0,0,11,KENNEDALE INDUSTRIAL,2380,0,0,0,0,4,0,0,2016,WARD 4
165,0,0,0,0,0,0,12,KENNEDALE INDUSTRIAL,2380,0,0,0,0,4,0,0,2016,WARD 4
166,35,384,13,14,24,30,1,MAPLE,6441,501,0,18,70,1,40,20,2016,WARD 12
166,35,384,13,14,24,30,2,MAPLE,6441,501,0,18,70,1,40,20,2016,WARD 12
166,35,384,13,14,24,30,3,MAPLE,6441,501,0,18,70,1,40,20,2016,WARD 12
166,35,384,13,14,24,30,4,MAPLE,6441,501,0,18,70,2,40,20,2016,WARD 12
166,35,384,13,14,24,30,5,MAPLE,6441,501,0,18,70,2,40,20,2016,WARD 12
166,35,384,13,14,24,30,6,MAPLE,6441,501,0,18,70,2,40,20,2016,WARD 12
166,35,384,13,14,24,30,7,MAPLE,6441,501,0,18,70,3,40,20,2016,WARD 12
166,35,384,13,14,24,30,8,MAPLE,6441,501,0,18,70,3,40,20,2016,WARD 12
166,35,384,13,14,24,30,9,MAPLE,6441,501,0,18,70,3,40,20,2016,WARD 12
166,35,384,13,14,24,30,10,MAPLE,6441,501,0,18,70,4,40,20,2016,WARD 12
166,35,384,13,14,24,30,11,MAPLE,6441,501,0,18,70,4,40,20,2016,WARD 12
166,35,384,13,14,24,30,12,MAPLE,6441,501,0,18,70,4,40,20,2016,WARD 12
167,204,1123,83,106,111,234,1,BISSET,6030,1247,45,94,194,1,281,224,2016,WARD 12
167,204,1123,83,106,111,234,2,BISSET,6030,1247,45,94,194,1,281,224,2016,WARD 12
167,204,1123,83,106,111,234,3,BISSET,6030,1247,45,94,194,1,281,224,2016,WARD 12
167,204,1123,83,106,111,234,4,BISSET,6030,1247,45,94,194,2,281,224,2016,WARD 12
167,204,1123,83,106,111,234,5,BISSET,6030,1247,45,94,194,2,281,224,2016,WARD 12
167,204,1123,83,106,111,234,6,BISSET,6030,1247,45,94,194,2,281,224,2016,WARD 12
167,204,1123,83,106,111,234,7,BISSET,6030,1247,45,94,194,3,281,224,2016,WARD 12
167,204,1123,83,106,111,234,8,BISSET,6030,1247,45,94,194,3,281,224,2016,WARD 12
167,204,1123,83,106,111,234,9,BISSET,6030,1247,45,94,194,3,281,224,2016,WARD 12
167,204,1123,83,106,111,234,10,BISSET,6030,1247,45,94,194,4,281,224,2016,WARD 12
167,204,1123,83,106,111,234,11,BISSET,6030,1247,45,94,194,4,281,224,2016,WARD 12
167,204,1123,83,106,111,234,12,BISSET,6030,1247,45,94,194,4,281,224,2016,WARD 12
168,131,739,27,32,27,88,1,RIVERDALE,1210,575,17,47,75,1,216,42,2016,WARD 6
168,131,739,27,32,27,88,2,RIVERDALE,1210,575,17,47,75,1,216,42,2016,WARD 6
168,131,739,27,32,27,88,3,RIVERDALE,1210,575,17,47,75,1,216,42,2016,WARD 6
168,131,739,27,32,27,88,4,RIVERDALE,1210,575,17,47,75,2,216,42,2016,WARD 6
168,131,739,27,32,27,88,5,RIVERDALE,1210,575,17,47,75,2,216,42,2016,WARD 6
168,131,739,27,32,27,88,6,RIVERDALE,1210,575,17,47,75,2,216,42,2016,WARD 6
168,131,739,27,32,27,88,7,RIVERDALE,1210,575,17,47,75,3,216,42,2016,WARD 6
168,131,739,27,32,27,88,8,RIVERDALE,1210,575,17,47,75,3,216,42,2016,WARD 6
168,131,739,27,32,27,88,9,RIVERDALE,1210,575,17,47,75,3,216,42,2016,WARD 6
168,131,739,27,32,27,88,10,RIVERDALE,1210,575,17,47,75,4,216,42,2016,WARD 6
168,131,739,27,32,27,88,11,RIVERDALE,1210,575,17,47,75,4,216,42,2016,WARD 6
168,131,739,27,32,27,88,12,RIVERDALE,1210,575,17,47,75,4,216,42,2016,WARD 6
169,0,0,0,0,0,0,1,ROPER INDUSTRIAL,6640,0,0,0,0,1,0,0,2016,WARD 11
169,0,0,0,0,0,0,2,ROPER INDUSTRIAL,6640,0,0,0,0,1,0,0,2016,WARD 11
169,0,0,0,0,0,0,3,ROPER INDUSTRIAL,6640,0,0,0,0,1,0,0,2016,WARD 11
169,0,0,0,0,0,0,4,ROPER INDUSTRIAL,6640,0,0,0,0,2,0,0,2016,WARD 11
169,0,0,0,0,0,0,5,ROPER INDUSTRIAL,6640,0,0,0,0,2,0,0,2016,WARD 11
169,0,0,0,0,0,0,6,ROPER INDUSTRIAL,6640,0,0,0,0,2,0,0,2016,WARD 11
169,0,0,0,0,0,0,7,ROPER INDUSTRIAL,6640,0,0,0,0,3,0,0,2016,WARD 11
169,0,0,0,0,0,0,8,ROPER INDUSTRIAL,6640,0,0,0,0,3,0,0,2016,WARD 11
169,0,0,0,0,0,0,9,ROPER INDUSTRIAL,6640,0,0,0,0,3,0,0,2016,WARD 11
169,0,0,0,0,0,0,10,ROPER INDUSTRIAL,6640,0,0,0,0,4,0,0,2016,WARD 11
169,0,0,0,0,0,0,11,ROPER INDUSTRIAL,6640,0,0,0,0,4,0,0,2016,WARD 11
169,0,0,0,0,0,0,12,ROPER INDUSTRIAL,6640,0,0,0,0,4,0,0,2016,WARD 11
170,0,0,0,0,0,0,1,WHITEMUD CREEK RAVINE SOUTH,5560,0,0,0,0,1,0,0,2016,WARD 10
170,0,0,0,0,0,0,2,WHITEMUD CREEK RAVINE SOUTH,5560,0,0,0,0,1,0,0,2016,WARD 10
170,0,0,0,0,0,0,3,WHITEMUD CREEK RAVINE SOUTH,5560,0,0,0,0,1,0,0,2016,WARD 10
170,0,0,0,0,0,0,4,WHITEMUD CREEK RAVINE SOUTH,5560,0,0,0,0,2,0,0,2016,WARD 10
170,0,0,0,0,0,0,5,WHITEMUD CREEK RAVINE SOUTH,5560,0,0,0,0,2,0,0,2016,WARD 10
170,0,0,0,0,0,0,6,WHITEMUD CREEK RAVINE SOUTH,5560,0,0,0,0,2,0,0,2016,WARD 10
170,0,0,0,0,0,0,7,WHITEMUD CREEK RAVINE SOUTH,5560,0,0,0,0,3,0,0,2016,WARD 10
170,0,0,0,0,0,0,8,WHITEMUD CREEK RAVINE SOUTH,5560,0,0,0,0,3,0,0,2016,WARD 10
170,0,0,0,0,0,0,9,WHITEMUD CREEK RAVINE SOUTH,5560,0,0,0,0,3,0,0,2016,WARD 10
170,0,0,0,0,0,0,10,WHITEMUD CREEK RAVINE SOUTH,5560,0,0,0,0,4,0,0,2016,WARD 10
170,0,0,0,0,0,0,11,WHITEMUD CREEK RAVINE SOUTH,5560,0,0,0,0,4,0,0,2016,WARD 10
170,0,0,0,0,0,0,12,WHITEMUD CREEK RAVINE SOUTH,5560,0,0,0,0,4,0,0,2016,WARD 10
171,150,883,43,53,89,138,1,BEVERLY HEIGHTS,2100,622,116,52,101,1,722,215,2016,WARD 7
171,150,883,43,53,89,138,2,BEVERLY HEIGHTS,2100,622,116,52,101,1,722,215,2016,WARD 7
171,150,883,43,53,89,138,3,BEVERLY HEIGHTS,2100,622,116,52,101,1,722,215,2016,WARD 7
171,150,883,43,53,89,138,4,BEVERLY HEIGHTS,2100,622,116,52,101,2,722,215,2016,WARD 7
171,150,883,43,53,89,138,5,BEVERLY HEIGHTS,2100,622,116,52,101,2,722,215,2016,WARD 7
171,150,883,43,53,89,138,6,BEVERLY HEIGHTS,2100,622,116,52,101,2,722,215,2016,WARD 7
171,150,883,43,53,89,138,7,BEVERLY HEIGHTS,2100,622,116,52,101,3,722,215,2016,WARD 7
171,150,883,43,53,89,138,8,BEVERLY HEIGHTS,2100,622,116,52,101,3,722,215,2016,WARD 7
171,150,883,43,53,89,138,9,BEVERLY HEIGHTS,2100,622,116,52,101,3,722,215,2016,WARD 7
171,150,883,43,53,89,138,10,BEVERLY HEIGHTS,2100,622,116,52,101,4,722,215,2016,WARD 7
171,150,883,43,53,89,138,11,BEVERLY HEIGHTS,2100,622,116,52,101,4,722,215,2016,WARD 7
171,150,883,43,53,89,138,12,BEVERLY HEIGHTS,2100,622,116,52,101,4,722,215,2016,WARD 7
172,435,1861,109,102,156,301,1,ALBERTA AVENUE,1010,2342,171,155,246,1,508,369,2016,WARD 7
172,435,1861,109,102,156,301,2,ALBERTA AVENUE,1010,2342,171,155,246,1,508,369,2016,WARD 7
172,435,1861,109,102,156,301,3,ALBERTA AVENUE,1010,2342,171,155,246,1,508,369,2016,WARD 7
172,435,1861,109,102,156,301,4,ALBERTA AVENUE,1010,2342,171,155,246,2,508,369,2016,WARD 7
172,435,1861,109,102,156,301,5,ALBERTA AVENUE,1010,2342,171,155,246,2,508,369,2016,WARD 7
172,435,1861,109,102,156,301,6,ALBERTA AVENUE,1010,2342,171,155,246,2,508,369,2016,WARD 7
172,435,1861,109,102,156,301,7,ALBERTA AVENUE,1010,2342,171,155,246,3,508,369,2016,WARD 7
172,435,1861,109,102,156,301,8,ALBERTA AVENUE,1010,2342,171,155,246,3,508,369,2016,WARD 7
172,435,1861,109,102,156,301,9,ALBERTA AVENUE,1010,2342,171,155,246,3,508,369,2016,WARD 7
172,435,1861,109,102,156,301,10,ALBERTA AVENUE,1010,2342,171,155,246,4,508,369,2016,WARD 7
172,435,1861,109,102,156,301,11,ALBERTA AVENUE,1010,2342,171,155,246,4,508,369,2016,WARD 7
172,435,1861,109,102,156,301,12,ALBERTA AVENUE,1010,2342,171,155,246,4,508,369,2016,WARD 7
173,253,2025,106,123,133,364,1,MACEWAN,5452,1436,30,189,260,1,364,191,2016,WARD 9
173,253,2025,106,123,133,364,2,MACEWAN,5452,1436,30,189,260,1,364,191,2016,WARD 9
173,253,2025,106,123,133,364,3,MACEWAN,5452,1436,30,189,260,1,364,191,2016,WARD 9
173,253,2025,106,123,133,364,4,MACEWAN,5452,1436,30,189,260,2,364,191,2016,WARD 9
173,253,2025,106,123,133,364,5,MACEWAN,5452,1436,30,189,260,2,364,191,2016,WARD 9
173,253,2025,106,123,133,364,6,MACEWAN,5452,1436,30,189,260,2,364,191,2016,WARD 9
173,253,2025,106,123,133,364,7,MACEWAN,5452,1436,30,189,260,3,364,191,2016,WARD 9
173,253,2025,106,123,133,364,8,MACEWAN,5452,1436,30,189,260,3,364,191,2016,WARD 9
173,253,2025,106,123,133,364,9,MACEWAN,5452,1436,30,189,260,3,364,191,2016,WARD 9
173,253,2025,106,123,133,364,10,MACEWAN,5452,1436,30,189,260,4,364,191,2016,WARD 9
173,253,2025,106,123,133,364,11,MACEWAN,5452,1436,30,189,260,4,364,191,2016,WARD 9
173,253,2025,106,123,133,364,12,MACEWAN,5452,1436,30,189,260,4,364,191,2016,WARD 9
174,242,1437,146,126,139,301,1,CRAWFORD PLAINS,6140,987,42,133,223,1,265,238,2016,WARD 12
174,242,1437,146,126,139,301,2,CRAWFORD PLAINS,6140,987,42,133,223,1,265,238,2016,WARD 12
174,242,1437,146,126,139,301,3,CRAWFORD PLAINS,6140,987,42,133,223,1,265,238,2016,WARD 12
174,242,1437,146,126,139,301,4,CRAWFORD PLAINS,6140,987,42,133,223,2,265,238,2016,WARD 12
174,242,1437,146,126,139,301,5,CRAWFORD PLAINS,6140,987,42,133,223,2,265,238,2016,WARD 12
174,242,1437,146,126,139,301,6,CRAWFORD PLAINS,6140,987,42,133,223,2,265,238,2016,WARD 12
174,242,1437,146,126,139,301,7,CRAWFORD PLAINS,6140,987,42,133,223,3,265,238,2016,WARD 12
174,242,1437,146,126,139,301,8,CRAWFORD PLAINS,6140,987,42,133,223,3,265,238,2016,WARD 12
174,242,1437,146,126,139,301,9,CRAWFORD PLAINS,6140,987,42,133,223,3,265,238,2016,WARD 12
174,242,1437,146,126,139,301,10,CRAWFORD PLAINS,6140,987,42,133,223,4,265,238,2016,WARD 12
174,242,1437,146,126,139,301,11,CRAWFORD PLAINS,6140,987,42,133,223,4,265,238,2016,WARD 12
174,242,1437,146,126,139,301,12,CRAWFORD PLAINS,6140,987,42,133,223,4,265,238,2016,WARD 12
175,74,474,45,41,52,74,1,BERGMAN,2090,459,19,33,39,1,188,55,2016,WARD 7
175,74,474,45,41,52,74,2,BERGMAN,2090,459,19,33,39,1,188,55,2016,WARD 7
175,74,474,45,41,52,74,3,BERGMAN,2090,459,19,33,39,1,188,55,2016,WARD 7
175,74,474,45,41,52,74,4,BERGMAN,2090,459,19,33,39,2,188,55,2016,WARD 7
175,74,474,45,41,52,74,5,BERGMAN,2090,459,19,33,39,2,188,55,2016,WARD 7
175,74,474,45,41,52,74,6,BERGMAN,2090,459,19,33,39,2,188,55,2016,WARD 7
175,74,474,45,41,52,74,7,BERGMAN,2090,459,19,33,39,3,188,55,2016,WARD 7
175,74,474,45,41,52,74,8,BERGMAN,2090,459,19,33,39,3,188,55,2016,WARD 7
175,74,474,45,41,52,74,9,BERGMAN,2090,459,19,33,39,3,188,55,2016,WARD 7
175,74,474,45,41,52,74,10,BERGMAN,2090,459,19,33,39,4,188,55,2016,WARD 7
175,74,474,45,41,52,74,11,BERGMAN,2090,459,19,33,39,4,188,55,2016,WARD 7
175,74,474,45,41,52,74,12,BERGMAN,2090,459,19,33,39,4,188,55,2016,WARD 7
176,203,1592,43,74,129,280,1,AMBLESIDE,5505,1250,10,119,367,1,228,142,2016,WARD 9
176,203,1592,43,74,129,280,2,AMBLESIDE,5505,1250,10,119,367,1,228,142,2016,WARD 9
176,203,1592,43,74,129,280,3,AMBLESIDE,5505,1250,10,119,367,1,228,142,2016,WARD 9
176,203,1592,43,74,129,280,4,AMBLESIDE,5505,1250,10,119,367,2,228,142,2016,WARD 9
176,203,1592,43,74,129,280,5,AMBLESIDE,5505,1250,10,119,367,2,228,142,2016,WARD 9
176,203,1592,43,74,129,280,6,AMBLESIDE,5505,1250,10,119,367,2,228,142,2016,WARD 9
176,203,1592,43,74,129,280,7,AMBLESIDE,5505,1250,10,119,367,3,228,142,2016,WARD 9
176,203,1592,43,74,129,280,8,AMBLESIDE,5505,1250,10,119,367,3,228,142,2016,WARD 9
176,203,1592,43,74,129,280,9,AMBLESIDE,5505,1250,10,119,367,3,228,142,2016,WARD 9
176,203,1592,43,74,129,280,10,AMBLESIDE,5505,1250,10,119,367,4,228,142,2016,WARD 9
176,203,1592,43,74,129,280,11,AMBLESIDE,5505,1250,10,119,367,4,228,142,2016,WARD 9
176,203,1592,43,74,129,280,12,AMBLESIDE,5505,1250,10,119,367,4,228,142,2016,WARD 9
177,98,602,44,71,52,115,1,KILDARE,2400,930,28,49,89,1,506,118,2016,WARD 7
177,98,602,44,71,52,115,2,KILDARE,2400,930,28,49,89,1,506,118,2016,WARD 7
177,98,602,44,71,52,115,3,KILDARE,2400,930,28,49,89,1,506,118,2016,WARD 7
177,98,602,44,71,52,115,4,KILDARE,2400,930,28,49,89,2,506,118,2016,WARD 7
177,98,602,44,71,52,115,5,KILDARE,2400,930,28,49,89,2,506,118,2016,WARD 7
177,98,602,44,71,52,115,6,KILDARE,2400,930,28,49,89,2,506,118,2016,WARD 7
177,98,602,44,71,52,115,7,KILDARE,2400,930,28,49,89,3,506,118,2016,WARD 7
177,98,602,44,71,52,115,8,KILDARE,2400,930,28,49,89,3,506,118,2016,WARD 7
177,98,602,44,71,52,115,9,KILDARE,2400,930,28,49,89,3,506,118,2016,WARD 7
177,98,602,44,71,52,115,10,KILDARE,2400,930,28,49,89,4,506,118,2016,WARD 7
177,98,602,44,71,52,115,11,KILDARE,2400,930,28,49,89,4,506,118,2016,WARD 7
177,98,602,44,71,52,115,12,KILDARE,2400,930,28,49,89,4,506,118,2016,WARD 7
178,0,0,0,0,0,0,1,BONAVENTURE INDUSTRIAL,4050,0,0,0,0,1,0,0,2016,WARD 2
178,0,0,0,0,0,0,2,BONAVENTURE INDUSTRIAL,4050,0,0,0,0,1,0,0,2016,WARD 2
178,0,0,0,0,0,0,3,BONAVENTURE INDUSTRIAL,4050,0,0,0,0,1,0,0,2016,WARD 2
178,0,0,0,0,0,0,4,BONAVENTURE INDUSTRIAL,4050,0,0,0,0,2,0,0,2016,WARD 2
178,0,0,0,0,0,0,5,BONAVENTURE INDUSTRIAL,4050,0,0,0,0,2,0,0,2016,WARD 2
178,0,0,0,0,0,0,6,BONAVENTURE INDUSTRIAL,4050,0,0,0,0,2,0,0,2016,WARD 2
178,0,0,0,0,0,0,7,BONAVENTURE INDUSTRIAL,4050,0,0,0,0,3,0,0,2016,WARD 2
178,0,0,0,0,0,0,8,BONAVENTURE INDUSTRIAL,4050,0,0,0,0,3,0,0,2016,WARD 2
178,0,0,0,0,0,0,9,BONAVENTURE INDUSTRIAL,4050,0,0,0,0,3,0,0,2016,WARD 2
178,0,0,0,0,0,0,10,BONAVENTURE INDUSTRIAL,4050,0,0,0,0,4,0,0,2016,WARD 2
178,0,0,0,0,0,0,11,BONAVENTURE INDUSTRIAL,4050,0,0,0,0,4,0,0,2016,WARD 2
178,0,0,0,0,0,0,12,BONAVENTURE INDUSTRIAL,4050,0,0,0,0,4,0,0,2016,WARD 2
179,83,338,41,22,42,46,1,WEDGEWOOD HEIGHTS,4570,566,5,69,25,1,161,33,2016,WARD 5
179,83,338,41,22,42,46,2,WEDGEWOOD HEIGHTS,4570,566,5,69,25,1,161,33,2016,WARD 5
179,83,338,41,22,42,46,3,WEDGEWOOD HEIGHTS,4570,566,5,69,25,1,161,33,2016,WARD 5
179,83,338,41,22,42,46,4,WEDGEWOOD HEIGHTS,4570,566,5,69,25,2,161,33,2016,WARD 5
179,83,338,41,22,42,46,5,WEDGEWOOD HEIGHTS,4570,566,5,69,25,2,161,33,2016,WARD 5
179,83,338,41,22,42,46,6,WEDGEWOOD HEIGHTS,4570,566,5,69,25,2,161,33,2016,WARD 5
179,83,338,41,22,42,46,7,WEDGEWOOD HEIGHTS,4570,566,5,69,25,3,161,33,2016,WARD 5
179,83,338,41,22,42,46,8,WEDGEWOOD HEIGHTS,4570,566,5,69,25,3,161,33,2016,WARD 5
179,83,338,41,22,42,46,9,WEDGEWOOD HEIGHTS,4570,566,5,69,25,3,161,33,2016,WARD 5
179,83,338,41,22,42,46,10,WEDGEWOOD HEIGHTS,4570,566,5,69,25,4,161,33,2016,WARD 5
179,83,338,41,22,42,46,11,WEDGEWOOD HEIGHTS,4570,566,5,69,25,4,161,33,2016,WARD 5
179,83,338,41,22,42,46,12,WEDGEWOOD HEIGHTS,4570,566,5,69,25,4,161,33,2016,WARD 5
180,37,254,14,17,18,38,1,RURAL NORTH EAST SOUTH STURGEON,2690,168,3,19,14,1,57,13,2016,WARD 4
180,37,254,14,17,18,38,2,RURAL NORTH EAST SOUTH STURGEON,2690,168,3,19,14,1,57,13,2016,WARD 4
180,37,254,14,17,18,38,3,RURAL NORTH EAST SOUTH STURGEON,2690,168,3,19,14,1,57,13,2016,WARD 4
180,37,254,14,17,18,38,4,RURAL NORTH EAST SOUTH STURGEON,2690,168,3,19,14,2,57,13,2016,WARD 4
180,37,254,14,17,18,38,5,RURAL NORTH EAST SOUTH STURGEON,2690,168,3,19,14,2,57,13,2016,WARD 4
180,37,254,14,17,18,38,6,RURAL NORTH EAST SOUTH STURGEON,2690,168,3,19,14,2,57,13,2016,WARD 4
180,37,254,14,17,18,38,7,RURAL NORTH EAST SOUTH STURGEON,2690,168,3,19,14,3,57,13,2016,WARD 4
180,37,254,14,17,18,38,8,RURAL NORTH EAST SOUTH STURGEON,2690,168,3,19,14,3,57,13,2016,WARD 4
180,37,254,14,17,18,38,9,RURAL NORTH EAST SOUTH STURGEON,2690,168,3,19,14,3,57,13,2016,WARD 4
180,37,254,14,17,18,38,10,RURAL NORTH EAST SOUTH STURGEON,2690,168,3,19,14,4,57,13,2016,WARD 4
180,37,254,14,17,18,38,11,RURAL NORTH EAST SOUTH STURGEON,2690,168,3,19,14,4,57,13,2016,WARD 4
180,37,254,14,17,18,38,12,RURAL NORTH EAST SOUTH STURGEON,2690,168,3,19,14,4,57,13,2016,WARD 4
181,0,0,0,0,0,0,1,STRATHCONA INDUSTRIAL PARK,6700,0,0,0,0,1,0,0,2016,WARD 11
181,0,0,0,0,0,0,2,STRATHCONA INDUSTRIAL PARK,6700,0,0,0,0,1,0,0,2016,WARD 11
181,0,0,0,0,0,0,3,STRATHCONA INDUSTRIAL PARK,6700,0,0,0,0,1,0,0,2016,WARD 11
181,0,0,0,0,0,0,4,STRATHCONA INDUSTRIAL PARK,6700,0,0,0,0,2,0,0,2016,WARD 11
181,0,0,0,0,0,0,5,STRATHCONA INDUSTRIAL PARK,6700,0,0,0,0,2,0,0,2016,WARD 11
181,0,0,0,0,0,0,6,STRATHCONA INDUSTRIAL PARK,6700,0,0,0,0,2,0,0,2016,WARD 11
181,0,0,0,0,0,0,7,STRATHCONA INDUSTRIAL PARK,6700,0,0,0,0,3,0,0,2016,WARD 11
181,0,0,0,0,0,0,8,STRATHCONA INDUSTRIAL PARK,6700,0,0,0,0,3,0,0,2016,WARD 11
181,0,0,0,0,0,0,9,STRATHCONA INDUSTRIAL PARK,6700,0,0,0,0,3,0,0,2016,WARD 11
181,0,0,0,0,0,0,10,STRATHCONA INDUSTRIAL PARK,6700,0,0,0,0,4,0,0,2016,WARD 11
181,0,0,0,0,0,0,11,STRATHCONA INDUSTRIAL PARK,6700,0,0,0,0,4,0,0,2016,WARD 11
181,0,0,0,0,0,0,12,STRATHCONA INDUSTRIAL PARK,6700,0,0,0,0,4,0,0,2016,WARD 11
182,0,0,0,0,0,0,1,ANTHONY HENDAY SOUTHEAST,6665,0,0,0,0,1,0,0,2016,WARD 12
182,0,0,0,0,0,0,2,ANTHONY HENDAY SOUTHEAST,6665,0,0,0,0,1,0,0,2016,WARD 12
182,0,0,0,0,0,0,3,ANTHONY HENDAY SOUTHEAST,6665,0,0,0,0,1,0,0,2016,WARD 12
182,0,0,0,0,0,0,4,ANTHONY HENDAY SOUTHEAST,6665,0,0,0,0,2,0,0,2016,WARD 12
182,0,0,0,0,0,0,5,ANTHONY HENDAY SOUTHEAST,6665,0,0,0,0,2,0,0,2016,WARD 12
182,0,0,0,0,0,0,6,ANTHONY HENDAY SOUTHEAST,6665,0,0,0,0,2,0,0,2016,WARD 12
182,0,0,0,0,0,0,7,ANTHONY HENDAY SOUTHEAST,6665,0,0,0,0,3,0,0,2016,WARD 12
182,0,0,0,0,0,0,8,ANTHONY HENDAY SOUTHEAST,6665,0,0,0,0,3,0,0,2016,WARD 12
182,0,0,0,0,0,0,9,ANTHONY HENDAY SOUTHEAST,6665,0,0,0,0,3,0,0,2016,WARD 12
182,0,0,0,0,0,0,10,ANTHONY HENDAY SOUTHEAST,6665,0,0,0,0,4,0,0,2016,WARD 12
182,0,0,0,0,0,0,11,ANTHONY HENDAY SOUTHEAST,6665,0,0,0,0,4,0,0,2016,WARD 12
182,0,0,0,0,0,0,12,ANTHONY HENDAY SOUTHEAST,6665,0,0,0,0,4,0,0,2016,WARD 12
183,46,333,17,17,12,29,1,CLOVERDALE,6070,305,7,21,19,1,95,14,2016,WARD 8
183,46,333,17,17,12,29,2,CLOVERDALE,6070,305,7,21,19,1,95,14,2016,WARD 8
183,46,333,17,17,12,29,3,CLOVERDALE,6070,305,7,21,19,1,95,14,2016,WARD 8
183,46,333,17,17,12,29,4,CLOVERDALE,6070,305,7,21,19,2,95,14,2016,WARD 8
183,46,333,17,17,12,29,5,CLOVERDALE,6070,305,7,21,19,2,95,14,2016,WARD 8
183,46,333,17,17,12,29,6,CLOVERDALE,6070,305,7,21,19,2,95,14,2016,WARD 8
183,46,333,17,17,12,29,7,CLOVERDALE,6070,305,7,21,19,3,95,14,2016,WARD 8
183,46,333,17,17,12,29,8,CLOVERDALE,6070,305,7,21,19,3,95,14,2016,WARD 8
183,46,333,17,17,12,29,9,CLOVERDALE,6070,305,7,21,19,3,95,14,2016,WARD 8
183,46,333,17,17,12,29,10,CLOVERDALE,6070,305,7,21,19,4,95,14,2016,WARD 8
183,46,333,17,17,12,29,11,CLOVERDALE,6070,305,7,21,19,4,95,14,2016,WARD 8
183,46,333,17,17,12,29,12,CLOVERDALE,6070,305,7,21,19,4,95,14,2016,WARD 8
184,0,0,0,0,0,0,1,ARMSTRONG INDUSTRIAL,4030,160,0,0,0,1,0,0,2016,WARD 1
184,0,0,0,0,0,0,2,ARMSTRONG INDUSTRIAL,4030,160,0,0,0,1,0,0,2016,WARD 1
184,0,0,0,0,0,0,3,ARMSTRONG INDUSTRIAL,4030,160,0,0,0,1,0,0,2016,WARD 1
184,0,0,0,0,0,0,4,ARMSTRONG INDUSTRIAL,4030,160,0,0,0,2,0,0,2016,WARD 1
184,0,0,0,0,0,0,5,ARMSTRONG INDUSTRIAL,4030,160,0,0,0,2,0,0,2016,WARD 1
184,0,0,0,0,0,0,6,ARMSTRONG INDUSTRIAL,4030,160,0,0,0,2,0,0,2016,WARD 1
184,0,0,0,0,0,0,7,ARMSTRONG INDUSTRIAL,4030,160,0,0,0,3,0,0,2016,WARD 1
184,0,0,0,0,0,0,8,ARMSTRONG INDUSTRIAL,4030,160,0,0,0,3,0,0,2016,WARD 1
